BA_MAG_ID,Head_UCIDs,NID,Presentable_Name,SCALES_Judge_Label,SJID,Tot_UCIDs,_id,_updated,_version,is_BA_MAG,is_FJC,name
null,0,1384651,Edward Matthew Mcentee,FJC Judge,SJ004239,0,632252dbc958cdf928666afa,2022-09-14T17:16:59.646Z,1.1.0,false,true,edward matthew mcentee
null,0,1387946,Edward Samuel Smith,FJC Judge,SJ004240,0,632252dbc958cdf928666afb,2022-09-14T17:16:59.646Z,1.1.0,false,true,edward samuel smith
null,0,1389006,Elbert Parr Tuttle,FJC Judge,SJ004241,0,632252dbc958cdf928666afc,2022-09-14T17:16:59.646Z,1.1.0,false,true,elbert parr tuttle
null,0,1393281,Elena Kagan,FJC Judge,SJ004242,0,632252dbc958cdf928666afd,2022-09-14T17:16:59.646Z,1.1.0,false,true,elena kagan
null,0,4237586,Elizabeth Lee Branch,FJC Judge,SJ004243,0,632252dbc958cdf928666afe,2022-09-14T17:16:59.646Z,1.1.0,false,true,elizabeth lee branch
null,0,1389086,Ellsworth Alfred Van Graafeiland,FJC Judge,SJ004244,0,632252dbc958cdf928666aff,2022-09-14T17:16:59.646Z,1.1.0,false,true,ellsworth alfred van graafeiland
null,0,1387461,Elmer Jacob Schnackenberg,FJC Judge,SJ004245,0,632252dbc958cdf928666b00,2022-09-14T17:16:59.646Z,1.1.0,false,true,elmer jacob schnackenberg
null,0,1388051,Emory Marlin Sneeden,FJC Judge,SJ004246,0,632252dbc958cdf928666b01,2022-09-14T17:16:59.646Z,1.1.0,false,true,emory marlin sneeden
null,0,6063776,Eric David Miller,FJC Judge,SJ004247,0,632252dbc958cdf928666b02,2022-09-14T17:16:59.646Z,1.1.0,false,true,eric david miller
null,0,6105366,Eric Earl Murphy,FJC Judge,SJ004248,0,632252dbc958cdf928666b03,2022-09-14T17:16:59.646Z,1.1.0,false,true,eric earl murphy
null,0,1390456,Eric L Clay,FJC Judge,SJ004249,2,632252dbc958cdf928666b04,2022-09-14T17:16:59.646Z,1.1.0,false,true,eric l clay
null,0,1390151,Eugene Allen Wright,FJC Judge,SJ004250,0,632252dbc958cdf928666b05,2022-09-14T17:16:59.646Z,1.1.0,false,true,eugene allen wright
null,0,10534666,Eunice Cheryl Lee,FJC Judge,SJ004251,0,632252dbc958cdf928666b06,2022-09-14T17:16:59.646Z,1.1.0,false,true,eunice cheryl lee
null,0,1392931,Evan Jonathan Wallach,FJC Judge,SJ004252,0,632252dbc958cdf928666b07,2022-09-14T17:16:59.646Z,1.1.0,false,true,evan jonathan wallach
null,0,1380901,Felix Frankfurter,FJC Judge,SJ004253,0,632252dbc958cdf928666b08,2022-09-14T17:16:59.646Z,1.1.0,false,true,felix frankfurter
null,0,1393471,Finis James Garrett,FJC Judge,SJ004254,0,632252dbc958cdf928666b09,2022-09-14T17:16:59.646Z,1.1.0,false,true,finis james garrett
null,0,1377111,Florence Ellinwood Allen,FJC Judge,SJ004255,0,632252dbc958cdf928666b0a,2022-09-14T17:16:59.646Z,1.1.0,false,true,florence ellinwood allen
null,0,1377731,Fortunato Pedro Benavides,FJC Judge,SJ004256,0,632252dbc958cdf928666b0b,2022-09-14T17:16:59.646Z,1.1.0,false,true,fortunato pedro benavides
null,0,1385506,Francis Dominic Murnaghan Jr,FJC Judge,SJ004257,0,632252dbc958cdf928666b0c,2022-09-14T17:16:59.646Z,1.1.0,false,true,francis dominic murnaghan jr
null,0,1393506,Francis Eugene Worley,FJC Judge,SJ004258,0,632252dbc958cdf928666b0d,2022-09-14T17:16:59.646Z,1.1.0,false,true,francis eugene worley
null,0,1380341,Frank Hoover Easterbrook,FJC Judge,SJ004259,142,632252dbc958cdf928666b0e,2022-09-14T17:16:59.646Z,1.1.0,false,true,frank hoover easterbrook
null,0,1384221,Frank J Magill,FJC Judge,SJ004260,0,632252dbc958cdf928666b0f,2022-09-14T17:16:59.646Z,1.1.0,false,true,frank j magill
null,0,1379286,Frank Morey Coffin,FJC Judge,SJ004261,0,632252dbc958cdf928666b10,2022-09-14T17:16:59.646Z,1.1.0,false,true,frank morey coffin
null,0,1381741,Frederick George Hamley,FJC Judge,SJ004262,0,632252dbc958cdf928666b11,2022-09-14T17:16:59.646Z,1.1.0,false,true,frederick george hamley
null,0,1392866,Frederick Landis,FJC Judge,SJ004263,0,632252dbc958cdf928666b12,2022-09-14T17:16:59.646Z,1.1.0,false,true,frederick landis
null,0,1392706,G Steven Agee,FJC Judge,SJ004264,0,632252dbc958cdf928666b13,2022-09-14T17:16:59.646Z,1.1.0,false,true,g steven agee
null,0,11345676,Gabriel Patrick Sanchez,FJC Judge,SJ004265,0,632252dbc958cdf928666b14,2022-09-14T17:16:59.646Z,1.1.0,false,true,gabriel patrick sanchez
null,0,1394861,Gary S Katzmann,FJC Judge,SJ004266,0,632252dbc958cdf928666b15,2022-09-14T17:16:59.646Z,1.1.0,false,true,gary s katzmann
null,0,1393326,Genevieve Rose Cline,FJC Judge,SJ004267,0,632252dbc958cdf928666b16,2022-09-14T17:16:59.646Z,1.1.0,false,true,genevieve rose cline
null,0,1380406,George Clifton Edwards Jr,FJC Judge,SJ004268,0,632252dbc958cdf928666b17,2022-09-14T17:16:59.646Z,1.1.0,false,true,george clifton edwards jr
null,0,1393066,George Evan Howell,FJC Judge,SJ004269,0,632252dbc958cdf928666b18,2022-09-14T17:16:59.646Z,1.1.0,false,true,george evan howell
null,0,1380596,George Gardner Fagg,FJC Judge,SJ004270,0,632252dbc958cdf928666b19,2022-09-14T17:16:59.646Z,1.1.0,false,true,george gardner fagg
null,0,1384796,Gerald Mclaughlin,FJC Judge,SJ004271,0,632252dbc958cdf928666b1a,2022-09-14T17:16:59.646Z,1.1.0,false,true,gerald mclaughlin
null,0,1382011,Gerald William Heaney,FJC Judge,SJ004272,0,632252dbc958cdf928666b1b,2022-09-14T17:16:59.646Z,1.1.0,false,true,gerald william heaney
null,0,1385046,Gilbert Stroud Merritt Jr,FJC Judge,SJ004273,0,632252dbc958cdf928666b1c,2022-09-14T17:16:59.646Z,1.1.0,false,true,gilbert stroud merritt jr
null,0,1386896,Giles Sutherland Rich,FJC Judge,SJ004274,0,632252dbc958cdf928666b1d,2022-09-14T17:16:59.646Z,1.1.0,false,true,giles sutherland rich
null,0,1377256,Glenn Leroy Archer Jr,FJC Judge,SJ004275,0,632252dbc958cdf928666b1e,2022-09-14T17:16:59.646Z,1.1.0,false,true,glenn leroy archer jr
null,0,1394251,Gregory Alan Phillips,FJC Judge,SJ004276,0,632252dbc958cdf928666b1f,2022-09-14T17:16:59.646Z,1.1.0,false,true,gregory alan phillips
null,0,1392836,Gregory Wright Carman,FJC Judge,SJ004277,0,632252dbc958cdf928666b20,2022-09-14T17:16:59.646Z,1.1.0,false,true,gregory wright carman
null,0,1377691,Griffin Boyette Bell,FJC Judge,SJ004278,0,632252dbc958cdf928666b21,2022-09-14T17:16:59.646Z,1.1.0,false,true,griffin boyette bell
null,0,1378726,Guido Calabresi,FJC Judge,SJ004279,0,632252dbc958cdf928666b22,2022-09-14T17:16:59.646Z,1.1.0,false,true,guido calabresi
null,0,1384471,Haldane Robert Mayer,FJC Judge,SJ004280,0,632252dbc958cdf928666b23,2022-09-14T17:16:59.646Z,1.1.0,false,true,haldane robert mayer
null,0,1388466,Hardress Nathan Swaim,FJC Judge,SJ004281,0,632252dbc958cdf928666b24,2022-09-14T17:16:59.646Z,1.1.0,false,true,hardress nathan swaim
null,0,1378621,Harold Hitz Burton,FJC Judge,SJ004282,0,632252dbc958cdf928666b25,2022-09-14T17:16:59.646Z,1.1.0,false,true,harold hitz burton
null,0,1379961,Harold R Demoss Jr,FJC Judge,SJ004283,0,632252dbc958cdf928666b26,2022-09-14T17:16:59.646Z,1.1.0,false,true,harold r demoss jr
null,0,1379021,Harrie Brigham Chase,FJC Judge,SJ004284,0,632252dbc958cdf928666b27,2022-09-14T17:16:59.646Z,1.1.0,false,true,harrie brigham chase
null,0,1391356,Harris L Hartz,FJC Judge,SJ004285,0,632252dbc958cdf928666b28,2022-09-14T17:16:59.646Z,1.1.0,false,true,harris l hartz
null,0,1377901,Harry Andrew Blackmun,FJC Judge,SJ004286,0,632252dbc958cdf928666b29,2022-09-14T17:16:59.646Z,1.1.0,false,true,harry andrew blackmun
null,0,1386296,Harry Phillips,FJC Judge,SJ004287,0,632252dbc958cdf928666b2a,2022-09-14T17:16:59.646Z,1.1.0,false,true,harry phillips
null,0,1382801,Harvey M Johnsen,FJC Judge,SJ004288,0,632252dbc958cdf928666b2b,2022-09-14T17:16:59.646Z,1.1.0,false,true,harvey m johnsen
null,0,1385746,Helen Wilson Nies,FJC Judge,SJ004289,0,632252dbc958cdf928666b2c,2022-09-14T17:16:59.646Z,1.1.0,false,true,helen wilson nies
null,0,1392726,Helene N White,FJC Judge,SJ004290,7,632252dbc958cdf928666b2d,2022-09-14T17:16:59.646Z,1.1.0,false,true,helene n white
null,0,1386411,Henry Anthony Politz,FJC Judge,SJ004291,0,632252dbc958cdf928666b2e,2022-09-14T17:16:59.646Z,1.1.0,false,true,henry anthony politz
null,0,1380956,Henry Jacob Friendly,FJC Judge,SJ004292,0,632252dbc958cdf928666b2f,2022-09-14T17:16:59.646Z,1.1.0,false,true,henry jacob friendly
null,0,1381351,Herbert Funk Goodrich,FJC Judge,SJ004293,0,632252dbc958cdf928666b30,2022-09-14T17:16:59.646Z,1.1.0,false,true,herbert funk goodrich
null,0,1392871,Herbert Naaman Maletz,FJC Judge,SJ004294,0,632252dbc958cdf928666b31,2022-09-14T17:16:59.646Z,1.1.0,false,true,herbert naaman maletz
null,0,1379086,Herbert Young Cho Choy,FJC Judge,SJ004295,0,632252dbc958cdf928666b32,2022-09-14T17:16:59.646Z,1.1.0,false,true,herbert young cho choy
null,0,11386196,Holly Aiyisha Thomas,FJC Judge,SJ004296,0,632252dbc958cdf928666b33,2022-09-14T17:16:59.646Z,1.1.0,false,true,holly aiyisha thomas
null,0,1378006,Homer Truett Bone,FJC Judge,SJ004297,0,632252dbc958cdf928666b34,2022-09-14T17:16:59.646Z,1.1.0,false,true,homer truett bone
null,0,1384316,Howard Thomas Markey,FJC Judge,SJ004298,0,632252dbc958cdf928666b35,2022-09-14T17:16:59.646Z,1.1.0,false,true,howard thomas markey
null,0,1377871,Hugo Lafayette Black,FJC Judge,SJ004299,0,632252dbc958cdf928666b36,2022-09-14T17:16:59.646Z,1.1.0,false,true,hugo lafayette black
null,0,1393386,Irvin Charles Mollison,FJC Judge,SJ004300,0,632252dbc958cdf928666b37,2022-09-14T17:16:59.646Z,1.1.0,false,true,irvin charles mollison
null,0,1381326,Irving Loeb Goldberg,FJC Judge,SJ004301,0,632252dbc958cdf928666b38,2022-09-14T17:16:59.646Z,1.1.0,false,true,irving loeb goldberg
null,0,1393361,Isaac Jack Martin,FJC Judge,SJ004302,0,632252dbc958cdf928666b39,2022-09-14T17:16:59.646Z,1.1.0,false,true,isaac jack martin
null,0,1384136,J Michael Luttig,FJC Judge,SJ004303,0,632252dbc958cdf928666b3a,2022-09-14T17:16:59.646Z,1.1.0,false,true,j michael luttig
null,0,1377696,J Spencer Bell,FJC Judge,SJ004304,0,632252dbc958cdf928666b3b,2022-09-14T17:16:59.646Z,1.1.0,false,true,j spencer bell
null,0,1385136,Jack Richard Miller,FJC Judge,SJ004305,0,632252dbc958cdf928666b3c,2022-09-14T17:16:59.646Z,1.1.0,false,true,jack richard miller
null,0,1389736,Jacques Loeb Wiener Jr,FJC Judge,SJ004306,6,632252dbc958cdf928666b3d,2022-09-14T17:16:59.646Z,1.1.0,false,true,jacques loeb wiener jr
null,0,1393301,James Andrew Wynn Jr,FJC Judge,SJ004307,12,632252dbc958cdf928666b3e,2022-09-14T17:16:59.646Z,1.1.0,false,true,james andrew wynn jr
null,0,1383986,James B Loken,FJC Judge,SJ004308,0,632252dbc958cdf928666b3f,2022-09-14T17:16:59.646Z,1.1.0,false,true,james b loken
null,0,4025386,James C Ho,FJC Judge,SJ004309,3,632252dbc958cdf928666b40,2022-09-14T17:16:59.646Z,1.1.0,false,true,james c ho
null,0,1386301,James Dickson Phillips Jr,FJC Judge,SJ004310,0,632252dbc958cdf928666b41,2022-09-14T17:16:59.646Z,1.1.0,false,true,james dickson phillips jr
null,0,1393611,James Earl Graves Jr,FJC Judge,SJ004311,3,632252dbc958cdf928666b42,2022-09-14T17:16:59.646Z,1.1.0,false,true,james earl graves jr
null,0,1377496,James Emmett Barrett,FJC Judge,SJ004312,0,632252dbc958cdf928666b43,2022-09-14T17:16:59.646Z,1.1.0,false,true,james emmett barrett
null,0,1389796,James Harvie Wilkinson III,FJC Judge,SJ004313,1,632252dbc958cdf928666b44,2022-09-14T17:16:59.646Z,1.1.0,false,true,james harvie wilkinson iii
null,0,1382581,James Hunter III,FJC Judge,SJ004314,0,632252dbc958cdf928666b45,2022-09-14T17:16:59.646Z,1.1.0,false,true,james hunter iii
null,0,1383981,James Kenneth Logan,FJC Judge,SJ004315,0,632252dbc958cdf928666b46,2022-09-14T17:16:59.646Z,1.1.0,false,true,james kenneth logan
null,0,1379981,James L Dennis,FJC Judge,SJ004316,2,632252dbc958cdf928666b47,2022-09-14T17:16:59.646Z,1.1.0,false,true,james l dennis
null,0,1380396,James Larry Edmondson,FJC Judge,SJ004317,0,632252dbc958cdf928666b48,2022-09-14T17:16:59.646Z,1.1.0,false,true,james larry edmondson
null,0,1387286,James Leo Ryan,FJC Judge,SJ004318,0,632252dbc958cdf928666b49,2022-09-14T17:16:59.646Z,1.1.0,false,true,james leo ryan
null,0,1390376,James Lindsay Almond Jr,FJC Judge,SJ004319,0,632252dbc958cdf928666b4a,2022-09-14T17:16:59.646Z,1.1.0,false,true,james lindsay almond jr
null,0,1392936,James Lopez Watson,FJC Judge,SJ004320,6,632252dbc958cdf928666b4b,2022-09-14T17:16:59.646Z,1.1.0,false,true,james lopez watson
null,0,1388171,James Marshall Sprouse,FJC Judge,SJ004321,0,632252dbc958cdf928666b4c,2022-09-14T17:16:59.646Z,1.1.0,false,true,james marshall sprouse
null,0,1379331,James Plemon Coleman,FJC Judge,SJ004322,0,632252dbc958cdf928666b4d,2022-09-14T17:16:59.646Z,1.1.0,false,true,james plemon coleman
null,0,1393181,James Randall Durfee,FJC Judge,SJ004323,0,632252dbc958cdf928666b4e,2022-09-14T17:16:59.646Z,1.1.0,false,true,james randall durfee
null,0,1378416,James Robert Browning,FJC Judge,SJ004324,0,632252dbc958cdf928666b4f,2022-09-14T17:16:59.646Z,1.1.0,false,true,james robert browning
null,0,1387126,James Rosen,FJC Judge,SJ004325,0,632252dbc958cdf928666b50,2022-09-14T17:16:59.646Z,1.1.0,false,true,james rosen
null,0,1392901,Jane A Restani,FJC Judge,SJ004326,0,632252dbc958cdf928666b51,2022-09-14T17:16:59.646Z,1.1.0,false,true,jane a restani
null,0,1393306,Jane Branstetter Stranch,FJC Judge,SJ004327,0,632252dbc958cdf928666b52,2022-09-14T17:16:59.646Z,1.1.0,false,true,jane branstetter stranch
null,0,1394186,Jane Louise Kelly,FJC Judge,SJ004328,4,632252dbc958cdf928666b53,2022-09-14T17:16:59.646Z,1.1.0,false,true,jane louise kelly
null,0,1391741,Jay S Bybee,FJC Judge,SJ004329,0,632252dbc958cdf928666b54,2022-09-14T17:16:59.646Z,1.1.0,false,true,jay s bybee
null,0,1377851,Jean Galloway Bissell,FJC Judge,SJ004330,0,632252dbc958cdf928666b55,2022-09-14T17:16:59.646Z,1.1.0,false,true,jean galloway bissell
null,0,1393441,Jed Joseph Johnson,FJC Judge,SJ004331,0,632252dbc958cdf928666b56,2022-09-14T17:16:59.646Z,1.1.0,false,true,jed joseph johnson
null,0,1391496,Jeffrey R Howard,FJC Judge,SJ004332,8,632252dbc958cdf928666b57,2022-09-14T17:16:59.646Z,1.1.0,false,true,jeffrey r howard
null,0,1391886,Jeffrey S Sutton,FJC Judge,SJ004333,4,632252dbc958cdf928666b58,2022-09-14T17:16:59.646Z,1.1.0,false,true,jeffrey s sutton
null,2,1394856,Jennifer Choe Groves,FJC Judge,SJ004334,2,632252dbc958cdf928666b59,2022-09-14T17:16:59.646Z,1.1.0,false,true,jennifer choe groves
null,0,11201336,Jennifer Sung,FJC Judge,SJ004335,0,632252dbc958cdf928666b5a,2022-09-14T17:16:59.646Z,1.1.0,false,true,jennifer sung
null,1,1392631,Jennifer Walker Elrod,FJC Judge,SJ004336,1,632252dbc958cdf928666b5b,2022-09-14T17:16:59.646Z,1.1.0,false,true,jennifer walker elrod
null,0,1392476,Jerome A Holmes,FJC Judge,SJ004337,0,632252dbc958cdf928666b5c,2022-09-14T17:16:59.646Z,1.1.0,false,true,jerome a holmes
null,0,1380891,Jerome New Frank,FJC Judge,SJ004338,0,632252dbc958cdf928666b5d,2022-09-14T17:16:59.646Z,1.1.0,false,true,jerome new frank
null,0,1389841,Jerre Stockton Williams,FJC Judge,SJ004339,0,632252dbc958cdf928666b5e,2022-09-14T17:16:59.646Z,1.1.0,false,true,jerre stockton williams
null,0,1387971,Jerry Edwin Smith,FJC Judge,SJ004340,3,632252dbc958cdf928666b5f,2022-09-14T17:16:59.646Z,1.1.0,false,true,jerry edwin smith
null,0,1394631,Jill Anne Pryor,FJC Judge,SJ004341,2,632252dbc958cdf928666b60,2022-09-14T17:16:59.646Z,1.1.0,false,true,jill anne pryor
null,0,1393666,Jimmie V Reyna,FJC Judge,SJ004342,5,632252dbc958cdf928666b61,2022-09-14T17:16:59.646Z,1.1.0,false,true,jimmie v reyna
null,0,3984221,Joan Louise Larsen,FJC Judge,SJ004343,1,632252dbc958cdf928666b62,2022-09-14T17:16:59.646Z,1.1.0,false,true,joan louise larsen
null,27,4625001,Joel Mcelroy Carson III,FJC Judge,SJ004344,277,632252dbc958cdf928666b63,2022-09-14T17:16:59.646Z,1.1.0,false,true,joel mcelroy carson iii
null,0,4625006,John Baylor Nalbandian,FJC Judge,SJ004345,0,632252dbc958cdf928666b64,2022-09-14T17:16:59.646Z,1.1.0,false,true,john baylor nalbandian
null,0,1377816,John Biggs Jr,FJC Judge,SJ004346,0,632252dbc958cdf928666b65,2022-09-14T17:16:59.647Z,1.1.0,false,true,john biggs jr
null,0,1394431,John Byron Owens,FJC Judge,SJ004347,0,632252dbc958cdf928666b66,2022-09-14T17:16:59.647Z,1.1.0,false,true,john byron owens
null,0,1386331,John Coleman Pickett,FJC Judge,SJ004348,0,632252dbc958cdf928666b67,2022-09-14T17:16:59.647Z,1.1.0,false,true,john coleman pickett
null,0,1381301,John Cooper Godbold,FJC Judge,SJ004349,0,632252dbc958cdf928666b68,2022-09-14T17:16:59.647Z,1.1.0,false,true,john cooper godbold
null,0,1384251,John Daniel Mahoney,FJC Judge,SJ004350,0,632252dbc958cdf928666b69,2022-09-14T17:16:59.647Z,1.1.0,false,true,john daniel mahoney
null,0,1390751,John David Kelly,FJC Judge,SJ004351,0,632252dbc958cdf928666b6a,2022-09-14T17:16:59.647Z,1.1.0,false,true,john david kelly
null,0,1386096,John Johnston Parker,FJC Judge,SJ004352,0,632252dbc958cdf928666b6b,2022-09-14T17:16:59.647Z,1.1.0,false,true,john johnston parker
null,0,1381166,John Joseph Gibbons,FJC Judge,SJ004353,0,632252dbc958cdf928666b6c,2022-09-14T17:16:59.647Z,1.1.0,false,true,john joseph gibbons
null,0,1382111,John Joseph Hickey,FJC Judge,SJ004354,0,632252dbc958cdf928666b6d,2022-09-14T17:16:59.647Z,1.1.0,false,true,john joseph hickey
null,0,3114866,John Kenneth Bush,FJC Judge,SJ004355,0,632252dbc958cdf928666b6e,2022-09-14T17:16:59.647Z,1.1.0,false,true,john kenneth bush
null,0,1379281,John Louis Coffey,FJC Judge,SJ004356,0,632252dbc958cdf928666b6f,2022-09-14T17:16:59.647Z,1.1.0,false,true,john louis coffey
null,1,1391646,John M Rogers,FJC Judge,SJ004357,1,632252dbc958cdf928666b70,2022-09-14T17:16:59.647Z,1.1.0,false,true,john m rogers
null,0,1381831,John Marshall Harlan,FJC Judge,SJ004358,0,632252dbc958cdf928666b71,2022-09-14T17:16:59.647Z,1.1.0,false,true,john marshall harlan
null,0,1393196,John Marvin Jones,FJC Judge,SJ004359,0,632252dbc958cdf928666b72,2022-09-14T17:16:59.647Z,1.1.0,false,true,john marvin jones
null,0,1389971,John Minor Wisdom,FJC Judge,SJ004360,0,632252dbc958cdf928666b73,2022-09-14T17:16:59.647Z,1.1.0,false,true,john minor wisdom
null,0,1388326,John Paul Stevens,FJC Judge,SJ004361,0,632252dbc958cdf928666b74,2022-09-14T17:16:59.647Z,1.1.0,false,true,john paul stevens
null,0,1378391,John Robert Brown,FJC Judge,SJ004362,2,632252dbc958cdf928666b75,2022-09-14T17:16:59.647Z,1.1.0,false,true,john robert brown
null,0,1381921,John Simpson Hastings,FJC Judge,SJ004363,0,632252dbc958cdf928666b76,2022-09-14T17:16:59.647Z,1.1.0,false,true,john simpson hastings
null,0,1385791,John T Noonan Jr,FJC Judge,SJ004364,0,632252dbc958cdf928666b77,2022-09-14T17:16:59.647Z,1.1.0,false,true,john t noonan jr
null,0,5675191,Jonathan Allen Kobes,FJC Judge,SJ004365,0,632252dbc958cdf928666b78,2022-09-14T17:16:59.647Z,1.1.0,false,true,jonathan allen kobes
null,0,1384106,Joseph Edward Lumbard,FJC Judge,SJ004366,0,632252dbc958cdf928666b79,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph edward lumbard
null,0,1380636,Joseph Jerome Farris,FJC Judge,SJ004367,0,632252dbc958cdf928666b7a,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph jerome farris
null,0,1393436,Joseph Raymond Jackson,FJC Judge,SJ004368,0,632252dbc958cdf928666b7b,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph raymond jackson
null,0,1388046,Joseph Tyree Sneed III,FJC Judge,SJ004369,0,632252dbc958cdf928666b7c,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph tyree sneed iii
null,0,1393076,Joseph Warren Madden,FJC Judge,SJ004370,0,632252dbc958cdf928666b7d,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph warren madden
null,0,1381931,Joseph Woodrow Hatchett,FJC Judge,SJ004371,0,632252dbc958cdf928666b7e,2022-09-14T17:16:59.647Z,1.1.0,false,true,joseph woodrow hatchett
null,0,1392826,Judith Morgenstern Barzilay,FJC Judge,SJ004372,0,632252dbc958cdf928666b7f,2022-09-14T17:16:59.647Z,1.1.0,false,true,judith morgenstern barzilay
null,0,1391111,Julio M Fuentes,FJC Judge,SJ004373,0,632252dbc958cdf928666b80,2022-09-14T17:16:59.647Z,1.1.0,false,true,julio m fuentes
null,0,5090921,Julius Ness Richardson,FJC Judge,SJ004374,0,632252dbc958cdf928666b81,2022-09-14T17:16:59.647Z,1.1.0,false,true,julius ness richardson
null,0,1394791,Kara Farnandez Stoll,FJC Judge,SJ004375,0,632252dbc958cdf928666b82,2022-09-14T17:16:59.647Z,1.1.0,false,true,kara farnandez stoll
null,0,1389851,Karen J Williams,FJC Judge,SJ004376,0,632252dbc958cdf928666b83,2022-09-14T17:16:59.647Z,1.1.0,false,true,karen j williams
null,0,1385301,Karen Nelson Moore,FJC Judge,SJ004377,0,632252dbc958cdf928666b84,2022-09-14T17:16:59.647Z,1.1.0,false,true,karen nelson moore
null,0,1386961,Kenneth Francis Ripple,FJC Judge,SJ004378,3,632252dbc958cdf928666b85,2022-09-14T17:16:59.647Z,1.1.0,false,true,kenneth francis ripple
null,0,6453086,Kenneth Kiyul Lee,FJC Judge,SJ004379,0,632252dbc958cdf928666b86,2022-09-14T17:16:59.647Z,1.1.0,false,true,kenneth kiyul lee
null,0,1391096,Kermit Edward Bye,FJC Judge,SJ004380,0,632252dbc958cdf928666b87,2022-09-14T17:16:59.647Z,1.1.0,false,true,kermit edward bye
null,0,1390656,Kermit Victor Lipez,FJC Judge,SJ004381,0,632252dbc958cdf928666b88,2022-09-14T17:16:59.647Z,1.1.0,false,true,kermit victor lipez
null,0,3267886,Kevin Christopher Newsom,FJC Judge,SJ004382,0,632252dbc958cdf928666b89,2022-09-14T17:16:59.647Z,1.1.0,false,true,kevin christopher newsom
null,0,1392481,Kimberly Ann Moore,FJC Judge,SJ004383,53,632252dbc958cdf928666b8a,2022-09-14T17:16:59.647Z,1.1.0,false,true,kimberly ann moore
null,0,1388376,Kimbrough Stone,FJC Judge,SJ004384,0,632252dbc958cdf928666b8b,2022-09-14T17:16:59.647Z,1.1.0,false,true,kimbrough stone
null,0,1378951,Latham Castle,FJC Judge,SJ004385,0,632252dbc958cdf928666b8c,2022-09-14T17:16:59.647Z,1.1.0,false,true,latham castle
null,0,1391576,Lavenski R Smith,FJC Judge,SJ004386,6,632252dbc958cdf928666b8d,2022-09-14T17:16:59.647Z,1.1.0,false,true,lavenski r smith
null,0,7504281,Lawrence James Christopher Vandyke,FJC Judge,SJ004387,0,632252dbc958cdf928666b8e,2022-09-14T17:16:59.647Z,1.1.0,false,true,lawrence james christopher vandyke
null,0,1392861,Leo Maury Gordon,FJC Judge,SJ004388,0,632252dbc958cdf928666b8f,2022-09-14T17:16:59.647Z,1.1.0,false,true,leo maury gordon
null,0,1384576,Leon Clarence Mccord,FJC Judge,SJ004389,0,632252dbc958cdf928666b90,2022-09-14T17:16:59.647Z,1.1.0,false,true,leon clarence mccord
null,0,1385311,Leonard Page Moore,FJC Judge,SJ004390,0,632252dbc958cdf928666b91,2022-09-14T17:16:59.647Z,1.1.0,false,true,leonard page moore
null,0,4025236,Leonard Steven Grasz,FJC Judge,SJ004391,0,632252dbc958cdf928666b92,2022-09-14T17:16:59.647Z,1.1.0,false,true,leonard steven grasz
null,0,1392651,Leslie Southwick,FJC Judge,SJ004392,1,632252dbc958cdf928666b93,2022-09-14T17:16:59.647Z,1.1.0,false,true,leslie southwick
null,0,1386536,Lewis Franklin Powell Jr,FJC Judge,SJ004393,0,632252dbc958cdf928666b94,2022-09-14T17:16:59.647Z,1.1.0,false,true,lewis franklin powell jr
null,0,1393321,Lindley Garrison Beckworth Sr,FJC Judge,SJ004394,0,632252dbc958cdf928666b95,2022-09-14T17:16:59.647Z,1.1.0,false,true,lindley garrison beckworth sr
null,0,1393026,Linton Mcgee Collins,FJC Judge,SJ004395,0,632252dbc958cdf928666b96,2022-09-14T17:16:59.647Z,1.1.0,false,true,linton mcgee collins
null,0,1385076,M Blane Michael,FJC Judge,SJ004396,0,632252dbc958cdf928666b97,2022-09-14T17:16:59.647Z,1.1.0,false,true,m blane michael
null,3,1390641,M Margaret Mckeown,FJC Judge,SJ004397,4,632252dbc958cdf928666b98,2022-09-14T17:16:59.647Z,1.1.0,false,true,m margaret mckeown
null,1,6841726,M Miller Baker,FJC Judge,SJ004398,1,632252dbc958cdf928666b99,2022-09-14T17:16:59.647Z,1.1.0,false,true,m miller baker
null,0,1384446,Marion Charles Matthes,FJC Judge,SJ004399,0,632252dbc958cdf928666b9a,2022-09-14T17:16:59.647Z,1.1.0,false,true,marion charles matthes
null,0,1377741,Marion Tinsley Bennett,FJC Judge,SJ004400,0,632252dbc958cdf928666b9b,2022-09-14T17:16:59.647Z,1.1.0,false,true,marion tinsley bennett
null,1,1394221,Mark Allen Barnett,FJC Judge,SJ004401,3,632252dbc958cdf928666b9c,2022-09-14T17:16:59.647Z,1.1.0,false,true,mark allen barnett
null,0,4908101,Mark Jeremy Bennett,FJC Judge,SJ004402,0,632252dbc958cdf928666b9d,2022-09-14T17:16:59.647Z,1.1.0,false,true,mark jeremy bennett
null,0,1391116,Marsha Siegel Berzon,FJC Judge,SJ004403,0,632252dbc958cdf928666b9e,2022-09-14T17:16:59.647Z,1.1.0,false,true,marsha siegel berzon
